episode,n_segments,total_len,mean_seg_len
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_14:07:24_2023/trajectory.h5,5,166,33.2
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_15:46:02_2023/trajectory.h5,6,305,50.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-16/Fri_Jun_16_16:17:32_2023/trajectory.h5,4,108,27.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-11-02/Thu_Nov__2_21:51:41_2023/trajectory.h5,9,429,47.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-20/Tue_Jun_20_17:45:52_2023/trajectory.h5,8,428,53.5
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-04-20/Thu_Apr_20_14:02:57_2023/trajectory.h5,4,155,38.75
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-22/Thu_Jun_22_14:31:47_2023/trajectory.h5,4,170,42.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-27/Mon_Nov_27_11:07:14_2023/trajectory.h5,6,274,45.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_15:16:57_2023/trajectory.h5,7,292,41.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-27/Fri_Oct_27_20:42:40_2023/trajectory.h5,2,67,33.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-16/Fri_Jun_16_22:53:50_2023/trajectory.h5,4,1146,286.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-30/Fri_Jun_30_20:47:55_2023/trajectory.h5,5,254,50.8
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-11/Sun_Jun_11_15:12:26_2023/trajectory.h5,17,785,46.1764705882353
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-30/Fri_Jun_30_15:01:16_2023/trajectory.h5,4,153,38.25
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-28/Sun_May_28_21:45:09_2023/trajectory.h5,4,155,38.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-07/Thu_Dec__7_17:02:04_2023/trajectory.h5,5,199,39.8
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-11-24/Fri_Nov_24_21:58:29_2023/trajectory.h5,25,887,35.48
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-13/Fri_Oct_13_11:22:54_2023/trajectory.h5,4,145,36.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-14/Sat_Oct_14_19:28:38_2023/trajectory.h5,9,373,41.44444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-28/Sun_May_28_16:10:42_2023/trajectory.h5,19,751,39.526315789473685
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-19/Wed_Jul_19_18:52:10_2023/trajectory.h5,5,262,52.4
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_16:07:44_2023/trajectory.h5,4,89,22.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-18/Mon_Dec_18_17:59:48_2023/trajectory.h5,4,192,48.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-08/Thu_Jun__8_15:43:06_2023/trajectory.h5,11,375,34.09090909090909
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-01/Thu_Jun__1_16:44:23_2023/trajectory.h5,7,274,39.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-02/Sat_Dec__2_12:35:57_2023/trajectory.h5,10,484,48.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_15:13:43_2023/trajectory.h5,4,170,42.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-08/Wed_Nov__8_10:35:23_2023/trajectory.h5,15,533,35.53333333333333
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-04-18/Tue_Apr_18_16_55_05_2023/trajectory.h5,5,281,56.2
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-31/Mon_Jul_31_19:32:41_2023/trajectory.h5,4,132,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-24/Tue_Oct_24_23:13:41_2023/trajectory.h5,8,430,53.75
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-09/Mon_Oct__9_21:30:09_2023/trajectory.h5,5,173,34.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-04/Thu_Jan__4_11:31:20_2024/trajectory.h5,4,186,46.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-09/Tue_Jan__9_13:59:01_2024/trajectory.h5,5,150,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-14/Tue_Nov_14_14:21:05_2023/trajectory.h5,5,195,39.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-06/Mon_Nov__6_15:54:49_2023/trajectory.h5,8,335,41.875
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-06/Tue_Feb__6_13:44:29_2024/trajectory.h5,3,101,33.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-11/Wed_Oct_11_10:37:08_2023/trajectory.h5,4,124,31.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-01/Wed_Nov__1_13:54:55_2023/trajectory.h5,8,418,52.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-25/Thu_May_25_15:31:42_2023/trajectory.h5,12,591,49.25
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-19/Mon_Jun_19_19:33:53_2023/trajectory.h5,6,197,32.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-09/Thu_Mar__9_18_21_49_2023/trajectory.h5,5,138,27.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-27/Thu_Jul_27_09:18:02_2023/trajectory.h5,3,88,29.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-09-02/Sat_Sep__2_12:59:32_2023/trajectory.h5,6,244,40.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-07/Tue_Nov__7_13:49:39_2023/trajectory.h5,11,466,42.36363636363637
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-31/Wed_Jan_31_15:46:35_2024/trajectory.h5,7,281,40.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_11:40:41_2024/trajectory.h5,13,352,27.076923076923077
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-08/Tue_Aug__8_17:00:30_2023/trajectory.h5,14,684,48.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-12/Wed_Apr_12_15:29:00_2023/trajectory.h5,8,278,34.75
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-22/Sun_Oct_22_13:43:02_2023/trajectory.h5,17,806,47.411764705882355
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-04/Mon_Dec__4_15:47:44_2023/trajectory.h5,8,250,31.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-18/Tue_Jul_18_22:27:02_2023/trajectory.h5,10,424,42.4
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-05-19/Fri_May_19_11:07:57_2023/trajectory.h5,5,125,25.0
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_16:46:19_2024/trajectory.h5,2,156,78.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-19/Tue_Dec_19_09:24:02_2023/trajectory.h5,8,262,32.75
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-24/Thu_Aug_24_22:45:31_2023/trajectory.h5,5,178,35.6
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-04-30/Sun_Apr_30_19:41:55_2023/trajectory.h5,6,166,27.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-06/Tue_Feb__6_13:56:18_2024/trajectory.h5,10,544,54.4
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_12:44:54_2023/trajectory.h5,11,473,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-03/Sat_Jun__3_00:08:00_2023/trajectory.h5,4,125,31.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_14:26:50_2023/trajectory.h5,5,230,46.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-08/Thu_Jun__8_12:29:03_2023/trajectory.h5,10,502,50.2
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-02/Sat_Dec__2_10:51:01_2023/trajectory.h5,9,300,33.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_16:00:32_2024/trajectory.h5,5,248,49.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-26/Wed_Jul_26_18:33:26_2023/trajectory.h5,6,269,44.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-18/Wed_Oct_18_19:46:19_2023/trajectory.h5,27,1116,41.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-05/Fri_May__5_10:52:48_2023/trajectory.h5,5,150,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-08/Fri_Dec__8_15:07:26_2023/trajectory.h5,27,1173,43.44444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-20/Thu_Apr_20_15:47:15_2023/trajectory.h5,7,247,35.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-15/Thu_Jun_15_22:09:30_2023/trajectory.h5,12,495,41.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-02/Sat_Dec__2_12:19:29_2023/trajectory.h5,7,260,37.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-05/Wed_Jul__5_14:08:30_2023/trajectory.h5,7,264,37.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-09/Wed_Aug__9_13:16:34_2023/trajectory.h5,4,146,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_22:59:50_2023/trajectory.h5,9,298,33.111111111111114
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-06/Mon_Mar__6_15_41_02_2023/trajectory.h5,4,136,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-04-20/Thu_Apr_20_23:51:44_2023/trajectory.h5,6,166,27.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-17/Sat_Jun_17_22:48:51_2023/trajectory.h5,9,317,35.22222222222222
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_13:02:10_2023/trajectory.h5,3,102,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-31/Wed_Jan_31_15:16:20_2024/trajectory.h5,4,176,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_15:32:18_2023/trajectory.h5,5,197,39.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-14/Tue_Nov_14_15:42:55_2023/trajectory.h5,9,430,47.77777777777778
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_13:41:02_2023/trajectory.h5,16,711,44.4375
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-21/Sun_Jan_21_18:05:37_2024/trajectory.h5,45,2153,47.84444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-13/Fri_Oct_13_19:26:45_2023/trajectory.h5,4,117,29.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-16/Tue_Jan_16_17:19:34_2024/trajectory.h5,3,150,50.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-08/Thu_Feb__8_10:52:01_2024/trajectory.h5,6,303,50.5
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-07-08/Mon_Jul_10_10:58:28_2023/trajectory.h5,21,678,32.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-17/Sat_Jun_17_22:51:37_2023/trajectory.h5,17,775,45.588235294117645
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-06/Wed_Sep__6_14:05:04_2023/trajectory.h5,7,387,55.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_17:09:55_2023/trajectory.h5,5,143,28.6
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-04/Sat_Nov__4_10:39:36_2023/trajectory.h5,6,372,62.0
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-04-30/Sun_Apr_30_16:21:00_2023/trajectory.h5,3,122,40.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-09-10/Sun_Sep_10_15:42:42_2023/trajectory.h5,7,211,30.142857142857142
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-20/Mon_Nov_20_15:01:58_2023/trajectory.h5,22,599,27.227272727272727
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_13:50:29_2024/trajectory.h5,3,286,95.33333333333333
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-23/Sat_Sep_23_02:49:25_2023/trajectory.h5,6,249,41.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-16/Sat_Dec_16_17:37:35_2023/trajectory.h5,11,370,33.63636363636363
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-28/Fri_Jul_28_18:22:12_2023/trajectory.h5,17,850,50.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-20/Thu_Jul_20_13:15:26_2023/trajectory.h5,9,267,29.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-07/Thu_Dec__7_22:53:19_2023/trajectory.h5,20,842,42.1
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-17/Mon_Apr_17_15:47:31_2023/trajectory.h5,5,284,56.8
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-11-26/Sun_Nov_26_13:45:02_2023/trajectory.h5,30,1347,44.9
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-13/Fri_Oct_13_19:53:43_2023/trajectory.h5,4,115,28.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-06/Mon_Nov__6_13:23:14_2023/trajectory.h5,7,333,47.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-05/Wed_Jul__5_01:47:10_2023/trajectory.h5,5,576,115.2
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-04-30/Sun_Apr_30_14:52:51_2023/trajectory.h5,4,124,31.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-17/Tue_Oct_17_15:49:35_2023/trajectory.h5,9,435,48.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-21/Wed_Jun_21_16:40:40_2023/trajectory.h5,5,130,26.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-12/Wed_Apr_12_15:08:34_2023/trajectory.h5,6,204,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-13/Fri_Oct_13_22:42:10_2023/trajectory.h5,16,629,39.3125
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-02/Mon_Oct__2_10:47:00_2023/trajectory.h5,4,117,29.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-16/Thu_Nov_16_15:42:03_2023/trajectory.h5,4,176,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-12/Fri_May_12_16:18:05_2023/trajectory.h5,4,318,79.5
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-16/Wed_Jan_17_00:59:57_2024/trajectory.h5,31,1237,39.903225806451616
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-24/Tue_Oct_24_16:38:39_2023/trajectory.h5,6,185,30.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-24/Wed_May_24_19:16:02_2023/trajectory.h5,2,180,90.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-19/Fri_May_19_12:58:59_2023/trajectory.h5,2,426,213.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-30/Sun_Jul_30_11:29:17_2023/trajectory.h5,3,139,46.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-24/Thu_Aug_24_13:26:51_2023/trajectory.h5,6,253,42.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-08/Fri_Dec__8_14:32:44_2023/trajectory.h5,8,337,42.125
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-29/Wed_Nov_29_10:56:23_2023/trajectory.h5,9,289,32.111111111111114
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-01/Sun_Oct__1_17:11:49_2023/trajectory.h5,9,271,30.11111111111111
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-13/Mon_Nov_13_17:23:37_2023/trajectory.h5,5,181,36.2
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_16:56:43_2024/trajectory.h5,4,167,41.75
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-18/Sun_Feb_18_00:33:46_2024/trajectory.h5,3,125,41.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_17:22:45_2024/trajectory.h5,4,171,42.75
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-17/Wed_May_17_15:11:47_2023/trajectory.h5,9,277,30.77777777777778
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-30/Fri_Jun_30_15:38:25_2023/trajectory.h5,4,120,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_15:10:15_2023/trajectory.h5,7,341,48.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-16/Tue_Jan_16_14:21:37_2024/trajectory.h5,5,242,48.4
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-09-10/Sun_Sep_10_12:26:01_2023/trajectory.h5,5,139,27.8
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-09/Sat_Dec__9_16:19:24_2023/trajectory.h5,3,564,188.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-07/Fri_Apr__7_14_11_09_2023/trajectory.h5,2,95,47.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-23/Mon_Oct_23_13:16:02_2023/trajectory.h5,4,103,25.75
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-28/Sun_May_28_21:06:24_2023/trajectory.h5,2,480,240.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-07/Tue_Nov__7_17:49:12_2023/trajectory.h5,6,201,33.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-16/Fri_Jun_16_12:12:56_2023/trajectory.h5,13,673,51.76923076923077
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-17/Tue_Oct_17_14:57:12_2023/trajectory.h5,10,411,41.1
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-06/Wed_Dec__6_17:17:23_2023/trajectory.h5,6,204,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-21/Fri_Jul_21_23:39:31_2023/trajectory.h5,8,433,54.125
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-27/Thu_Jul_27_23:17:42_2023/trajectory.h5,3,164,54.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-09/Sat_Dec__9_15:49:27_2023/trajectory.h5,17,522,30.705882352941178
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-30/Tue_Jan_30_16:13:05_2024/trajectory.h5,7,212,30.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-07/Thu_Dec__7_13:30:50_2023/trajectory.h5,7,270,38.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-25/Sun_Jun_25_05:03:50_2023/trajectory.h5,4,130,32.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-30/Tue_Jan_30_16:44:19_2024/trajectory.h5,6,239,39.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-04/Sun_Jun__4_20:47:46_2023/trajectory.h5,16,566,35.375
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-13/Fri_Oct_13_21:15:19_2023/trajectory.h5,10,283,28.3
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-03/Fri_Mar__3_15_27_34_2023/trajectory.h5,4,149,37.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-02/Tue_May__2_11:37:23_2023/trajectory.h5,9,478,53.111111111111114
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-19/Mon_Feb_19_13:09:47_2024/trajectory.h5,2,100,50.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-07/Thu_Dec__7_17:42:10_2023/trajectory.h5,8,270,33.75
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-07-07/Fri_Jul__7_21:18:34_2023/trajectory.h5,7,335,47.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_15:16:13_2023/trajectory.h5,4,169,42.25
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-06/Wed_Dec__6_13:20:29_2023/trajectory.h5,5,188,37.6
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-21/Tue_Nov_21_20:33:28_2023/trajectory.h5,8,464,58.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-20/Wed_Dec_20_15:34:13_2023/trajectory.h5,5,654,130.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-10/Thu_Aug_10_09:13:52_2023/trajectory.h5,3,156,52.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-11/Tue_Jul_11_12:49:57_2023/trajectory.h5,5,214,42.8
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-18/Mon_Dec_18_13:47:39_2023/trajectory.h5,17,1116,65.6470588235294
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-16/Thu_Nov_16_11:55:37_2023/trajectory.h5,6,204,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-15/Mon_May_15_23:24:56_2023/trajectory.h5,9,261,29.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-15/Tue_Aug_15_13:43:44_2023/trajectory.h5,3,109,36.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-08/Sat_Jul__8_09:07:31_2023/trajectory.h5,16,485,30.3125
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-07-07/Fri_Jul__7_19:15:41_2023/trajectory.h5,5,202,40.4
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-26/Mon_Jun_26_14:11:50_2023/trajectory.h5,5,136,27.2
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-12-24/Sun_Dec_24_15:50:38_2023/trajectory.h5,10,391,39.1
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-22/Thu_Feb_22_16:08:42_2024/trajectory.h5,5,208,41.6
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-29/Wed_Nov_29_20:56:45_2023/trajectory.h5,15,628,41.86666666666667
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-08/Thu_Jun__8_14:15:52_2023/trajectory.h5,10,414,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-02/Fri_Jun__2_16:17:07_2023/trajectory.h5,2,240,120.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-17/Tue_Oct_17_14:09:42_2023/trajectory.h5,5,198,39.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-24/Wed_Jan_24_14:54:11_2024/trajectory.h5,7,211,30.142857142857142
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-23/Fri_Jun_23_19:38:14_2023/trajectory.h5,13,597,45.92307692307692
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-30/Thu_Nov_30_10:54:56_2023/trajectory.h5,2,1188,594.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-21/Wed_Feb_21_10:57:37_2024/trajectory.h5,4,128,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-09/Tue_Jan__9_12:06:54_2024/trajectory.h5,3,92,30.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-02/Tue_Jan__2_16:09:16_2024/trajectory.h5,7,333,47.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-11/Thu_Jan_11_10:37:40_2024/trajectory.h5,4,145,36.25
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-18/Mon_Dec_18_18:26:33_2023/trajectory.h5,3,264,88.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_14:07:17_2023/trajectory.h5,4,125,31.25
